hits	conc_ratio	thr
818	0.5770171149144254	0.6227909327
817	0.576499388004896	0.6240180135
816	0.5759803921568627	0.6242392659
815	0.5766871165644172	0.6242595911
814	0.5761670761670762	0.6242609024
813	0.5756457564575646	0.6248486042
812	0.5751231527093597	0.6250190139
811	0.5758323057953144	0.6258556843
810	0.5765432098765432	0.6263939738
809	0.5772558714462299	0.6264169812
808	0.5767326732673267	0.6264178157
807	0.5774473358116481	0.626773715
806	0.5781637717121588	0.6268607378
805	0.577639751552795	0.6268971562
804	0.5783582089552238	0.6272366643
803	0.5790784557907845	0.6274633408
802	0.5798004987531172	0.6276082993
801	0.5792759051186017	0.6277228594
800	0.57875	0.6282449961
799	0.5794743429286608	0.6284855604
798	0.5789473684210527	0.6285690665
797	0.5796737766624843	0.6290031672
796	0.5791457286432161	0.6290518641
795	0.5786163522012578	0.629119277
794	0.5780856423173804	0.6293908358
793	0.5788146279949559	0.6298940778
792	0.5795454545454546	0.6300231814
791	0.5802781289506953	0.6301766634
790	0.579746835443038	0.6304248571
789	0.5792141951837769	0.6305674314
788	0.5799492385786802	0.6306052208
787	0.579415501905972	0.6306296587
786	0.5788804071246819	0.6311895251
785	0.578343949044586	0.6313349605
784	0.5778061224489796	0.6317452788
783	0.5772669220945083	0.6320477128
782	0.578005115089514	0.6322401762
781	0.5787451984635084	0.6322796941
780	0.5782051282051283	0.6322836876
779	0.5776636713735558	0.6325122118
778	0.5784061696658098	0.6327956319
777	0.5778635778635779	0.632848382
776	0.5773195876288659	0.6329575181
775	0.5767741935483871	0.6331090927
774	0.5762273901808785	0.6337245703
773	0.5769728331177232	0.6339334249
772	0.5764248704663213	0.6344542503
771	0.5758754863813229	0.634536922
770	0.5766233766233766	0.6347017884
769	0.576072821846554	0.6348342299
768	0.5755208333333334	0.6349697709
767	0.576271186440678	0.6351427436
766	0.5757180156657964	0.635278821
765	0.5751633986928104	0.6352894306
764	0.574607329842932	0.635507226
763	0.5740498034076016	0.6356365085
762	0.5748031496062992	0.6359103918
761	0.5755584756898817	0.6360238194
760	0.5763157894736842	0.6360580325
759	0.5770750988142292	0.6361709833
758	0.5778364116094987	0.6366342306
757	0.5785997357992074	0.6366610527
756	0.578042328042328	0.6366645098
755	0.5774834437086093	0.6368230581
754	0.5769230769230769	0.6369677782
753	0.5763612217795485	0.6371539235
752	0.5757978723404256	0.637344718
751	0.5752330226364847	0.637574017
750	0.576	0.6375849247
749	0.57543391188251	0.6378055811
748	0.5762032085561497	0.637830615
747	0.5769745649263721	0.6378518939
746	0.5777479892761395	0.6378628016
745	0.5785234899328859	0.6385932565
744	0.5793010752688172	0.6387113333
743	0.5800807537012113	0.6388414502
742	0.5795148247978437	0.6388641
741	0.5802968960863698	0.6392247081
740	0.581081081081081	0.6394087672
739	0.5805142083897158	0.6394278407
738	0.5813008130081301	0.6395691037
737	0.5807327001356852	0.6397441626
736	0.5801630434782609	0.640009582
735	0.5795918367346938	0.6402266622
734	0.5803814713896458	0.6404309273
733	0.5811732605729877	0.6407046318
732	0.5806010928961749	0.6408167481
731	0.5813953488372093	0.6412114501
730	0.5808219178082191	0.6412447095
729	0.5802469135802469	0.6414249539
728	0.5810439560439561	0.6414376497
727	0.5804676753782668	0.6416290402
726	0.5798898071625345	0.6420734525
725	0.5793103448275863	0.6420887709
724	0.580110497237569	0.6422299147
723	0.5795297372060858	0.6424483657
722	0.5803324099722992	0.642996788
721	0.579750346740638	0.6433850527
720	0.5805555555555556	0.6433955431
719	0.5799721835883171	0.6437298059
718	0.5807799442896936	0.6437519193
717	0.5815899581589958	0.6437570453
716	0.5810055865921788	0.6437956691
715	0.5818181818181818	0.6440675855
714	0.5812324929971989	0.6441568732
713	0.5820476858345021	0.6446269751
712	0.5828651685393258	0.6448206902
711	0.5822784810126582	0.6455353498
710	0.5816901408450704	0.6455500126
709	0.5811001410437235	0.6457926631
708	0.5819209039548022	0.6460383534
707	0.5827439886845828	0.6460931897
706	0.5835694050991501	0.6462236047
705	0.5843971631205673	0.6464048624
704	0.5838068181818182	0.6465240717
703	0.5832147937411095	0.6468866467
702	0.584045584045584	0.6469920874
701	0.5834522111269614	0.6471017599
700	0.5842857142857143	0.6472790241
699	0.5836909871244635	0.6473530531
698	0.5830945558739254	0.6478399038
697	0.5839311334289814	0.6479445696
696	0.5847701149425287	0.6482158899
695	0.5856115107913669	0.6485133767
694	0.5850144092219021	0.6485810876
693	0.5844155844155844	0.6486765742
692	0.5838150289017341	0.6489481926
691	0.5832127351664255	0.6494420767
690	0.5840579710144927	0.6495994329
689	0.5834542815674891	0.6497005224
688	0.5828488372093024	0.6497686505
687	0.5822416302765647	0.6499819756
686	0.5830903790087464	0.6501773596
685	0.583941605839416	0.6501780748
684	0.5833333333333334	0.6502466202
683	0.582723279648609	0.6503437757
682	0.5835777126099707	0.6505562067
681	0.5829662261380323	0.6506096721
680	0.5838235294117647	0.6506768465
679	0.5832106038291606	0.6507576704
678	0.5825958702064897	0.6508103013
677	0.5819793205317577	0.6515525579
676	0.5813609467455622	0.6519944668
675	0.5822222222222222	0.6521143317
674	0.5816023738872403	0.6521299481
673	0.5809806835066865	0.6521357298
672	0.5803571428571429	0.6522899866
671	0.5797317436661699	0.6524367332
670	0.5791044776119403	0.6524788737
669	0.57847533632287	0.6526318192
668	0.5778443113772455	0.6527894735
667	0.5787106446776612	0.6528249383
666	0.5795795795795796	0.6528325081
665	0.5804511278195489	0.652918756
664	0.5798192771084337	0.653131783
663	0.579185520361991	0.653183341
662	0.5800604229607251	0.6534928083
661	0.5809379727685325	0.6537307501
660	0.5803030303030303	0.6537835002
659	0.5811836115326252	0.6539480686
658	0.5805471124620061	0.6540865898
657	0.5799086757990868	0.6542246938
656	0.5807926829268293	0.6543024778
655	0.5801526717557252	0.6545425653
654	0.5795107033639144	0.6547484398
653	0.5803981623277182	0.6550371647
652	0.5797546012269938	0.6552589536
651	0.5791090629800307	0.6558222771
650	0.5784615384615385	0.655834794
649	0.5778120184899846	0.6559587121
648	0.5787037037037037	0.6563190222
647	0.5780525502318392	0.6565920711
646	0.5789473684210527	0.6567348838
645	0.5782945736434109	0.6568251848
644	0.5791925465838509	0.6568501592
643	0.578538102643857	0.6568506956
642	0.5794392523364486	0.6570426226
641	0.5787831513260531	0.6570529342
640	0.578125	0.6570808291
639	0.5774647887323944	0.6571909189
638	0.5768025078369906	0.6571938396
637	0.5777080062794349	0.6572514772
636	0.5770440251572327	0.6575533152
635	0.5779527559055118	0.6576346755
634	0.5772870662460567	0.6577746272
633	0.5766192733017378	0.6579627991
632	0.5759493670886076	0.6579862833
631	0.5752773375594294	0.6579908729
630	0.5746031746031746	0.6580067277
629	0.5739268680445151	0.6580973268
628	0.5732484076433121	0.6580975056
627	0.5725677830940988	0.65850389
626	0.5734824281150159	0.6585832834
625	0.5728	0.6585838795
624	0.5737179487179487	0.6586934328
623	0.5730337078651685	0.659240365
622	0.5739549839228296	0.6595825553
621	0.5748792270531401	0.6596274972
620	0.5741935483870968	0.6597955227
619	0.5735056542810986	0.6598342657
618	0.5728155339805825	0.6598773003
617	0.5737439222042139	0.6598898768
616	0.5746753246753247	0.6599808931
615	0.5756097560975609	0.6599956751
614	0.5765472312703583	0.6602879763
613	0.5758564437194127	0.6603034139
612	0.576797385620915	0.6603050232
611	0.5777414075286416	0.6605886221
610	0.578688524590164	0.6606547832
609	0.5779967159277504	0.6607849598
608	0.5789473684210527	0.6610051394
607	0.5782537067545305	0.6611379981
606	0.5792079207920792	0.6612531543
605	0.5801652892561984	0.6613900065
604	0.5811258278145696	0.6616333723
603	0.5804311774461028	0.6618555188
602	0.579734219269103	0.6619929075
601	0.5806988352745425	0.6621688604
600	0.58	0.6621804833
599	0.5792988313856428	0.6624027491
598	0.5785953177257525	0.6625606418
597	0.5778894472361809	0.6625829935
596	0.5771812080536913	0.6626146436
595	0.5764705882352941	0.6626535654
594	0.5774410774410774	0.662820518
593	0.5784148397976391	0.6629630327
592	0.5793918918918919	0.6631679535
591	0.5803722504230119	0.6634967923
590	0.5796610169491525	0.6636145711
589	0.5789473684210527	0.6642730236
588	0.5799319727891157	0.6643730402
587	0.5792163543441227	0.6647435427
586	0.5802047781569966	0.6650711298
585	0.5811965811965812	0.6651518345
584	0.5821917808219178	0.665779531
583	0.58147512864494	0.6659146547
582	0.5807560137457045	0.6660749316
581	0.5800344234079173	0.6660928726
580	0.5810344827586207	0.6662192941
579	0.5820379965457686	0.6664049625
578	0.5813148788927336	0.6664959192
577	0.5805892547660312	0.6666280627
576	0.5798611111111112	0.6666635871
575	0.5791304347826087	0.6666890979
574	0.5801393728222997	0.6666901708
573	0.581151832460733	0.6668598056
572	0.5821678321678322	0.6672568917
571	0.5831873905429071	0.6672697067
570	0.5824561403508772	0.6675595641
569	0.5834797891036907	0.6675643325
568	0.5827464788732394	0.6675771475
567	0.5837742504409171	0.6676478982
566	0.5830388692579506	0.6680244207
565	0.5823008849557522	0.6681843996
564	0.5833333333333334	0.6681963205
563	0.5825932504440497	0.6682203412
562	0.5818505338078291	0.6682339907
561	0.5828877005347594	0.6684350967
560	0.5821428571428572	0.6686770916
559	0.5831842576028623	0.668720901
558	0.5824372759856631	0.6687240005
557	0.5834829443447038	0.6691979766
556	0.5827338129496403	0.6692264676
555	0.581981981981982	0.6696253419
554	0.5830324909747292	0.6696683168
553	0.5822784810126582	0.6698359847
552	0.5815217391304348	0.6699172258
551	0.5825771324863884	0.6699588895
550	0.5818181818181818	0.6700431108
549	0.581056466302368	0.6701239347
548	0.5802919708029197	0.6702302694
547	0.5795246800731262	0.6703412533
546	0.5787545787545788	0.6705247164
545	0.5779816513761468	0.6706155539
544	0.5772058823529411	0.6709696054
543	0.578268876611418	0.6710383296
542	0.5793357933579336	0.671241641
541	0.5785582255083179	0.6712840199
540	0.5796296296296296	0.6714243889
539	0.5807050092764379	0.6714830399
538	0.5817843866171004	0.671508193
537	0.5810055865921788	0.671644032
536	0.5802238805970149	0.6718379259
535	0.5794392523364486	0.672618866
534	0.5786516853932584	0.6727516651
533	0.5797373358348968	0.6727742553
532	0.5808270676691729	0.6728645563
531	0.5819209039548022	0.6730179191
530	0.5811320754716981	0.6731721163
529	0.5803402646502835	0.6731839776
528	0.5814393939393939	0.6734390855
527	0.5806451612903226	0.6735141277
526	0.5798479087452472	0.6744362116
525	0.580952380952381	0.674446702
524	0.5820610687022901	0.6744710207
523	0.5812619502868069	0.6745750904
522	0.5804597701149425	0.6748763323
521	0.5796545105566219	0.6754919291
520	0.5807692307692308	0.6756737828
519	0.581888246628131	0.6762037277
518	0.583011583011583	0.6762148142
517	0.5822050290135397	0.6762620807
516	0.5813953488372093	0.6762660742
515	0.5825242718446602	0.6764327884
514	0.5817120622568094	0.6764444113
513	0.580896686159844	0.6766170263
512	0.580078125	0.6768955588
511	0.5812133072407045	0.6769608259
510	0.5823529411764706	0.6771340966
509	0.581532416502947	0.6771638393
508	0.5826771653543307	0.677649498
507	0.5818540433925049	0.67829597
506	0.5830039525691699	0.6784957647
505	0.5821782178217821	0.6789134741
504	0.5813492063492064	0.6790617704
503	0.5825049701789264	0.6790651083
502	0.5836653386454184	0.6793282628
501	0.5828343313373253	0.6796752214
500	0.582	0.6801863909
499	0.5811623246492986	0.6804667711
498	0.5803212851405622	0.6804829836
497	0.579476861167002	0.6806479096
496	0.5806451612903226	0.6807667613
495	0.5818181818181818	0.6809278727
494	0.5809716599190283	0.6810079217
493	0.5801217038539553	0.6810154319
492	0.5792682926829268	0.6810837984
491	0.5804480651731161	0.6812515259
490	0.5816326530612245	0.6813641787
489	0.5807770961145194	0.6815742254
488	0.5819672131147541	0.6815921664
487	0.5811088295687885	0.681809783
486	0.5823045267489712	0.6819134355
485	0.5814432989690722	0.6823777556
484	0.5826446280991735	0.6824143529
483	0.5817805383022774	0.682613492
482	0.5809128630705395	0.6826860905
481	0.58004158004158	0.6828256845
480	0.5791666666666667	0.6833773851
479	0.5803757828810021	0.6834071875
478	0.5794979079497908	0.6835023761
477	0.5786163522012578	0.6836177111
476	0.5798319327731093	0.683740437
475	0.5789473684210527	0.6838043928
474	0.5780590717299579	0.6844971776
473	0.5792811839323467	0.685007453
472	0.5783898305084746	0.685098052
471	0.5774946921443737	0.6851442456
470	0.5787234042553191	0.685403347
469	0.5778251599147122	0.685692668
468	0.5769230769230769	0.6858206987
467	0.576017130620985	0.6862943769
466	0.575107296137339	0.6864712834
465	0.5763440860215053	0.6864884496
464	0.5754310344827587	0.6866002679
463	0.5766738660907127	0.686768055
462	0.5757575757575758	0.686801374
461	0.5748373101952278	0.6868515015
460	0.5739130434782609	0.6874962449
459	0.5729847494553377	0.6875548363
458	0.5720524017467249	0.6882250905
457	0.5733041575492341	0.6882270575
456	0.5723684210526315	0.6883522868
455	0.5714285714285714	0.6885310411
454	0.5726872246696035	0.6886929274
453	0.5739514348785872	0.6891597509
452	0.5730088495575221	0.6892827749
451	0.5742793791574279	0.6893345714
450	0.5733333333333334	0.689358592
449	0.5723830734966593	0.6893612146
448	0.5736607142857143	0.6897543669
447	0.5749440715883669	0.6899930239
446	0.5739910313901345	0.6906128526
445	0.5752808988764045	0.6906157732
444	0.5765765765765766	0.6906868815
443	0.5756207674943566	0.6907328367
442	0.5769230769230769	0.690805316
441	0.5759637188208617	0.6913990974
440	0.575	0.6914544106
439	0.5763097949886105	0.691724658
438	0.5776255707762558	0.6918298602
437	0.5789473684210527	0.6920286417
436	0.5802752293577982	0.6923693419
435	0.5816091954022988	0.692474544
434	0.5806451612903226	0.6928614378
433	0.581986143187067	0.6928687096
432	0.5833333333333334	0.6935868263
431	0.5823665893271461	0.6938573718
430	0.5813953488372093	0.6941102147
429	0.5804195804195804	0.6944387555
428	0.5794392523364486	0.6945412159
427	0.5784543325526932	0.6945619583
426	0.57981220657277	0.6948022842
425	0.5811764705882353	0.6948447227
424	0.5801886792452831	0.6951394081
423	0.5791962174940898	0.6951822639
422	0.5781990521327014	0.6952269673
421	0.5771971496437055	0.6953595877
420	0.5761904761904761	0.695903182
419	0.5775656324582339	0.6961352229
418	0.5789473684210527	0.6965571046
417	0.5779376498800959	0.6970020533
416	0.5769230769230769	0.697304368
415	0.5783132530120482	0.6975999475
414	0.5772946859903382	0.6976183653
413	0.576271186440678	0.697779119
412	0.5776699029126213	0.6978351474
411	0.5790754257907542	0.6978899837
410	0.5804878048780487	0.6981414557
409	0.5794621026894865	0.6982878447
408	0.5784313725490197	0.6982983351
407	0.5773955773955773	0.6984555125
406	0.5788177339901478	0.6986480951
405	0.5777777777777777	0.6987333298
404	0.5767326732673267	0.698862493
403	0.575682382133995	0.6988853216
402	0.5746268656716418	0.6989235282
401	0.57356608478803	0.6993126869
400	0.5725	0.6996384859
399	0.5739348370927319	0.6997172832
398	0.5753768844221105	0.6998853683
397	0.5768261964735516	0.699925065
396	0.5757575757575758	0.7001246214
395	0.5746835443037974	0.7001415491
394	0.5761421319796954	0.7003493309
393	0.5750636132315522	0.7004342079
392	0.5739795918367347	0.700632751
391	0.5754475703324808	0.7006646991
390	0.5769230769230769	0.7012342215
389	0.5784061696658098	0.7012728453
388	0.5773195876288659	0.701387763
387	0.5788113695090439	0.7015245557
386	0.5777202072538861	0.7016011477
385	0.5766233766233766	0.70165205
384	0.578125	0.7020789385
383	0.577023498694517	0.7022204399
382	0.5759162303664922	0.7022926807
381	0.5774278215223098	0.7024942636
380	0.5789473684210527	0.7028011084
379	0.5778364116094987	0.7029500604
378	0.5793650793650794	0.7034481168
377	0.5809018567639257	0.703702569
376	0.5797872340425532	0.7038580179
375	0.5813333333333334	0.7041214705
374	0.5828877005347594	0.7044887543
373	0.5844504021447721	0.7045742869
372	0.5860215053763441	0.7047277689
371	0.5849056603773585	0.7051069736
370	0.5864864864864865	0.7052704096
369	0.5853658536585366	0.7053949237
368	0.5869565217391305	0.7058812976
367	0.5858310626702997	0.7059822083
366	0.587431693989071	0.7060483694
365	0.589041095890411	0.7062366009
364	0.5879120879120879	0.7067136765
363	0.5895316804407713	0.7070061564
362	0.5883977900552486	0.7072120905
361	0.5872576177285319	0.707244575
360	0.5888888888888889	0.7073656917
359	0.5877437325905293	0.7074743509
358	0.5865921787709497	0.7075469494
357	0.5882352941176471	0.707549274
356	0.5898876404494382	0.707882762
355	0.5887323943661972	0.7081278563
354	0.5875706214689266	0.7081688643
353	0.5864022662889519	0.7086291909
352	0.5852272727272727	0.7089015245
351	0.5868945868945868	0.7089059353
350	0.5857142857142857	0.7097885013
349	0.5873925501432665	0.709862411
348	0.5862068965517241	0.7103301287
347	0.5850144092219021	0.7105691433
346	0.5838150289017341	0.7106949091
345	0.5826086956521739	0.7107685804
344	0.5813953488372093	0.7109065056
343	0.5830903790087464	0.7110494375
342	0.5847953216374269	0.7111648917
341	0.5835777126099707	0.7112685442
340	0.5852941176470589	0.7113212347
339	0.584070796460177	0.7115006447
338	0.5828402366863905	0.7122340202
337	0.5845697329376854	0.7125483751
336	0.5863095238095238	0.7126545906
335	0.5880597014925373	0.7131288648
334	0.5898203592814372	0.713186264
333	0.5915915915915916	0.7135432959
332	0.5903614457831325	0.7139523625
331	0.5921450151057401	0.7140046954
330	0.593939393939394	0.7142667174
329	0.5927051671732523	0.7143796682
328	0.5945121951219512	0.7145748734
327	0.5963302752293578	0.7146373391
326	0.5950920245398773	0.7146788239
325	0.5938461538461538	0.7147778869
324	0.595679012345679	0.715516448
323	0.5975232198142415	0.7156363726
322	0.5993788819875776	0.7158931494
321	0.6012461059190031	0.7166119814
320	0.603125	0.7166988254
319	0.6050156739811913	0.7167989016
318	0.6037735849056604	0.7170401812
317	0.6025236593059937	0.7171961665
316	0.6012658227848101	0.7177075148
315	0.6	0.7177894115
314	0.5987261146496815	0.7179151177
313	0.597444089456869	0.7182077169
312	0.5961538461538461	0.7190939784
311	0.5980707395498392	0.7191381454
310	0.5967741935483871	0.7194100022
309	0.5954692556634305	0.7195129395
308	0.5974025974025974	0.7200838923
307	0.5960912052117264	0.7201723456
306	0.5980392156862745	0.7204164267
305	0.5967213114754099	0.721550703
304	0.5953947368421053	0.721588552
303	0.5973597359735974	0.7216898203
302	0.5993377483443708	0.72179389
301	0.5980066445182725	0.7225335836
300	0.5966666666666667	0.722898066
299	0.5953177257525084	0.7231016159
298	0.5939597315436241	0.7233093381
297	0.5925925925925926	0.7241153717
296	0.5912162162162162	0.724249959
295	0.5898305084745763	0.7244512439
294	0.5918367346938775	0.7248815298
293	0.590443686006826	0.725554347
292	0.589041095890411	0.7257893085
291	0.5876288659793815	0.7258808017
290	0.5862068965517241	0.7262219191
289	0.5882352941176471	0.7262359858
288	0.5868055555555556	0.7262676358
287	0.5853658536585366	0.7268679142
286	0.5874125874125874	0.7270178795
285	0.5859649122807018	0.7271696329
284	0.5880281690140845	0.7271951437
283	0.5865724381625441	0.7275716066
282	0.5886524822695035	0.7275876999
281	0.5907473309608541	0.7277064919
280	0.5928571428571429	0.7278897762
279	0.5913978494623656	0.7283255458
278	0.5935251798561151	0.7286902666
277	0.592057761732852	0.7293903232
276	0.5905797101449275	0.7294136882
275	0.5890909090909091	0.7298651934
274	0.5912408759124088	0.7301508188
273	0.5934065934065934	0.7303228974
272	0.5919117647058824	0.7303866148
271	0.5940959409594095	0.7303943038
270	0.5925925925925926	0.730538249
269	0.5910780669144982	0.7306854129
268	0.5932835820895522	0.7311347723
267	0.5955056179775281	0.7311655283
266	0.5939849624060151	0.7317764163
265	0.5924528301886792	0.7318614721
264	0.5909090909090909	0.7321521044
263	0.5893536121673004	0.732192874
262	0.5877862595419847	0.7327374816
261	0.5862068965517241	0.732806325
260	0.5884615384615385	0.7329324484
259	0.5868725868725869	0.7332892418
258	0.5891472868217055	0.7344708443
257	0.5914396887159533	0.734779954
256	0.59375	0.7351490259
255	0.592156862745098	0.7356210947
254	0.5905511811023622	0.7356718779
253	0.5889328063241107	0.7358793616
252	0.5912698412698413	0.7371739149
251	0.5936254980079682	0.7377840281
250	0.596	0.7385817766
249	0.5943775100401606	0.7385869622
248	0.592741935483871	0.7403891087
247	0.5951417004048583	0.7413322926
246	0.5975609756097561	0.7415462732
245	0.6	0.7417728305
244	0.6024590163934426	0.7423776388
243	0.6049382716049383	0.7428532839
242	0.6033057851239669	0.7431671023
241	0.6058091286307054	0.7435830235
240	0.6083333333333333	0.7448160052
239	0.6108786610878661	0.7451996207
238	0.6134453781512605	0.7452978492
237	0.6118143459915611	0.7453134656
236	0.614406779661017	0.7454393506
235	0.6127659574468085	0.7459632158
234	0.6111111111111112	0.7465816736
233	0.6137339055793991	0.7476069331
232	0.6120689655172413	0.7481382489
231	0.6103896103896104	0.7488878965
230	0.6130434782608696	0.7489472628
229	0.6157205240174672	0.7490182519
228	0.6140350877192983	0.7490218282
227	0.6167400881057269	0.7490595579
226	0.6150442477876106	0.7490620613
225	0.6133333333333333	0.7495428324
224	0.6116071428571429	0.7497883439
223	0.6098654708520179	0.7497928739
222	0.6081081081081081	0.7501813769
221	0.6063348416289592	0.7507249117
220	0.6090909090909091	0.7507566214
219	0.6073059360730594	0.7510641813
218	0.6055045871559633	0.7511719465
217	0.6036866359447005	0.7513734102
216	0.6018518518518519	0.75143224
215	0.6046511627906976	0.7519251108
214	0.6074766355140186	0.7528663278
213	0.6056338028169014	0.7530420423
212	0.6037735849056604	0.7536472082
211	0.6066350710900474	0.7551430464
210	0.6095238095238096	0.7553109527
209	0.6076555023923444	0.7561846972
208	0.6105769230769231	0.7570799589
207	0.6135265700483091	0.757154882
206	0.6116504854368932	0.758659184
205	0.6097560975609756	0.7592600584
204	0.6078431372549019	0.7595626116
203	0.6059113300492611	0.7602087259
202	0.6089108910891089	0.7608420849
201	0.6069651741293532	0.7612982392
200	0.61	0.7619191408
199	0.6080402010050251	0.7620487809
198	0.6111111111111112	0.7621006966
197	0.6142131979695431	0.7627604604
196	0.6173469387755102	0.762947917
195	0.6205128205128205	0.7636098266
194	0.6185567010309279	0.7644764185
193	0.616580310880829	0.7651532292
192	0.6145833333333334	0.7698894739
191	0.612565445026178	0.7699238658
190	0.6157894736842106	0.7717300653
189	0.6190476190476191	0.7717910409
188	0.6170212765957447	0.772056222
187	0.6203208556149733	0.772284627
186	0.6182795698924731	0.7734522223
185	0.6216216216216216	0.7746915221
184	0.6195652173913043	0.7746989131
183	0.6229508196721312	0.7749592662
182	0.6208791208791209	0.7750362754
181	0.6187845303867403	0.7754499912
180	0.6166666666666667	0.7759769559
179	0.6201117318435754	0.7771368027
178	0.6179775280898876	0.777148068
177	0.615819209039548	0.7779865861
176	0.6136363636363636	0.7783689499
175	0.6171428571428571	0.7790641785
174	0.6149425287356322	0.7803725004
173	0.6184971098265896	0.7806364894
172	0.6162790697674418	0.7809969783
171	0.6140350877192983	0.7810176611
170	0.6176470588235294	0.7812145352
169	0.6153846153846154	0.7819709778
168	0.6190476190476191	0.7839860916
167	0.6227544910179641	0.7840738297
166	0.6204819277108434	0.7850035429
165	0.6181818181818182	0.7850719094
164	0.6158536585365854	0.786472261
163	0.6196319018404908	0.7882704735
162	0.6172839506172839	0.7887835503
161	0.6149068322981367	0.7889791727
160	0.61875	0.7890044451
159	0.6226415094339622	0.7896646261
158	0.6265822784810127	0.7899519205
157	0.6305732484076433	0.7903231382
156	0.6282051282051282	0.790340066
155	0.632258064516129	0.7905982733
154	0.6363636363636364	0.7917450666
153	0.6339869281045751	0.7923743129
152	0.631578947368421	0.793441534
151	0.6357615894039735	0.794865787
150	0.6333333333333333	0.7954878807
149	0.6375838926174496	0.7957971692
148	0.6418918918918919	0.7969630957
147	0.6394557823129252	0.7973355055
146	0.636986301369863	0.7982167006
145	0.6413793103448275	0.7987322807
144	0.6458333333333334	0.8003436327
143	0.6433566433566433	0.8006361127
142	0.647887323943662	0.8008381724
141	0.6453900709219859	0.8011757135
140	0.6428571428571429	0.8019049764
139	0.6402877697841727	0.8025602102
